ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-06-18|-0.042918234538046766|-0.04340012025353151|-0.04237087541662722|-0.042918234538046766|-0.042918234538046766|9.09261029276046e-06|9.09261029276046e-06|9.09261029276046e-06|9.09261029276046e-06|9.09261029276046e-06|9.09261029276046e-06|0.0|0.0|0.0|-0.042909141927754
2020-06-19|-0.04292631884778762|-0.04345217304653534|-0.04238746396550601|-0.04292631884778762|-0.04292631884778762|-8.837677472111615e-06|-8.837677472111615e-06|-8.837677472111615e-06|-8.837677472111615e-06|-8.837677472111615e-06|-8.837677472111615e-06|0.0|0.0|0.0|-0.042935156525259734
2020-06-20|-0.04293440315752847|-0.04344820728652206|-0.042401388266631666|-0.04293440315752847|-0.04293440315752847|-6.99236055016147e-06|-6.99236055016147e-06|-6.99236055016147e-06|-6.99236055016147e-06|-6.99236055016147e-06|-6.99236055016147e-06|0.0|0.0|0.0|-0.042941395518078636
2020-06-21|-0.042942487467269315|-0.04345674916570591|-0.042465468823327746|-0.042942487467269315|-0.042942487467269315|-5.303338553435585e-06|-5.303338553435585e-06|-5.303338553435585e-06|-5.303338553435585e-06|-5.303338553435585e-06|-5.303338553435585e-06|0.0|0.0|0.0|-0.04294779080582275
2020-06-22|-0.042950571777010164|-0.043481122749492805|-0.04244039831996753|-0.04295057177701017|-0.04295057177701017|-1.2306793120625282e-06|-1.2306793120625282e-06|-1.2306793120625282e-06|-1.2306793120625282e-06|-1.2306793120625282e-06|-1.2306793120625282e-06|0.0|0.0|0.0|-0.04295180245632223
2020-06-23|-0.04295865608675101|-0.04344476659763817|-0.04239272333147021|-0.04295865608675101|-0.04295865608675101|4.144959529681052e-06|4.144959529681052e-06|4.144959529681052e-06|4.144959529681052e-06|4.144959529681052e-06|4.144959529681052e-06|0.0|0.0|0.0|-0.042954511127221325
2020-06-24|-0.042966740396491857|-0.04344839548006894|-0.04245269744950908|-0.042966740396491857|-0.042966740396491857|9.126486065352962e-06|9.126486065352962e-06|9.126486065352962e-06|9.126486065352962e-06|9.126486065352962e-06|9.126486065352962e-06|0.0|0.0|0.0|-0.042957613910426504
2020-06-25|-0.042974824706232706|-0.043443864728129215|-0.042416275359298296|-0.042974824706232706|-0.042974824706232706|9.092610292800752e-06|9.092610292800752e-06|9.092610292800752e-06|9.092610292800752e-06|9.092610292800752e-06|9.092610292800752e-06|0.0|0.0|0.0|-0.04296573209593991
2020-06-26|-0.04298290901597355|-0.04347393340806123|-0.04249415485183196|-0.04298290901597355|-0.04298290901597355|-8.83767747211861e-06|-8.83767747211861e-06|-8.83767747211861e-06|-8.83767747211861e-06|-8.83767747211861e-06|-8.83767747211861e-06|0.0|0.0|0.0|-0.042991746693445666
2020-06-27|-0.0429909933257144|-0.043489906505540805|-0.042455131918249144|-0.0429909933257144|-0.0429909933257144|-6.992360550161043e-06|-6.992360550161043e-06|-6.992360550161043e-06|-6.992360550161043e-06|-6.992360550161043e-06|-6.992360550161043e-06|0.0|0.0|0.0|-0.04299798568626456
2020-06-28|-0.04299907763545524|-0.043506502910675766|-0.04250656821405249|-0.04299907763545524|-0.04299907763545524|-5.30333855344459e-06|-5.30333855344459e-06|-5.30333855344459e-06|-5.30333855344459e-06|-5.30333855344459e-06|-5.30333855344459e-06|0.0|0.0|0.0|-0.04300438097400869
2020-06-29|-0.04300716194519609|-0.04353090165026581|-0.04251403282762603|-0.04300716194519609|-0.04300716194519609|-1.2306793120654029e-06|-1.2306793120654029e-06|-1.2306793120654029e-06|-1.2306793120654029e-06|-1.2306793120654029e-06|-1.2306793120654029e-06|0.0|0.0|0.0|-0.04300839262450815
2020-06-30|-0.04301524625493695|-0.043550750495435414|-0.04248687178427482|-0.04301524625493695|-0.04301524625493695|4.144959529673333e-06|4.144959529673333e-06|4.144959529673333e-06|4.144959529673333e-06|4.144959529673333e-06|4.144959529673333e-06|0.0|0.0|0.0|-0.04301110129540727
2020-07-01|-0.04302333056467779|-0.04349519939388597|-0.04248720186947044|-0.04302333056467779|-0.04302333056467779|9.126486065337485e-06|9.126486065337485e-06|9.126486065337485e-06|9.126486065337485e-06|9.126486065337485e-06|9.126486065337485e-06|0.0|0.0|0.0|-0.04301420407861245
2020-07-02|-0.04303141487441864|-0.04352440076043448|-0.04253682126087326|-0.04303141487441864|-0.04303141487441864|9.092610292793581e-06|9.092610292793581e-06|9.092610292793581e-06|9.092610292793581e-06|9.092610292793581e-06|9.092610292793581e-06|0.0|0.0|0.0|-0.04302232226412585
2020-07-03|-0.0431157265087096|-0.04362154793438359|-0.04265490496621087|-0.0431157265087096|-0.0431157265087096|-8.837677472127554e-06|-8.837677472127554e-06|-8.837677472127554e-06|-8.837677472127554e-06|-8.837677472127554e-06|-8.837677472127554e-06|0.0|0.0|0.0|-0.04312456418618173
2020-07-04|-0.043200038143000566|-0.043718437995141565|-0.042694964166686646|-0.043200038143000566|-0.043200038143000566|-6.992360550160615e-06|-6.992360550160615e-06|-6.992360550160615e-06|-6.992360550160615e-06|-6.992360550160615e-06|-6.992360550160615e-06|0.0|0.0|0.0|-0.04320703050355073
