"date","oilInventory","inventoryChange","nonOPECProductionChange","saudiProductionChange","nonoecdConsumptionChange","oecdConsumptionChange","capacityPercentChange","worldConsumptionChange","worldGDPChange"
2010-05-19,1797425.14285714,-16.1120879120879,1.92956043956044,0.81967032967033,4.49901098901099,2.80274725274725,3.59054945054945,3.59626373626374,5.44285714285714
2010-05-20,1798258.57142857,-16.4569230769231,1.92538461538462,0.821538461538462,4.48461538461538,2.82384615384615,3.57076923076923,3.60076923076923,5.44
2010-05-21,1799092,-16.8017582417582,1.92120879120879,0.823406593406593,4.47021978021978,2.84494505494505,3.55098901098901,3.60527472527473,5.43714285714286
2010-05-22,1798768.28571429,-17.1465934065934,1.91703296703297,0.825274725274725,4.45582417582418,2.86604395604396,3.53120879120879,3.60978021978022,5.43428571428571
2010-05-23,1798444.57142857,-17.4914285714286,1.91285714285714,0.827142857142857,4.44142857142857,2.88714285714286,3.51142857142857,3.61428571428571,5.43142857142857
2010-05-24,1798120.85714286,-17.8362637362637,1.90868131868132,0.829010989010989,4.42703296703297,2.90824175824176,3.49164835164835,3.61879120879121,5.42857142857143
2010-05-25,1797797.14285714,-18.1810989010989,1.90450549450549,0.830879120879121,4.41263736263736,2.92934065934066,3.47186813186813,3.6232967032967,5.42571428571429
2010-05-26,1797473.42857143,-18.5259340659341,1.90032967032967,0.832747252747253,4.39824175824176,2.95043956043956,3.45208791208791,3.6278021978022,5.42285714285714
2010-05-27,1797149.71428571,-18.8707692307692,1.89615384615385,0.834615384615385,4.38384615384615,2.97153846153846,3.43230769230769,3.63230769230769,5.42
2010-05-28,1796826,-19.2156043956044,1.89197802197802,0.836483516483516,4.36945054945055,2.99263736263736,3.41252747252747,3.63681318681319,5.41714285714286
2010-05-29,1796784.14285714,-19.5604395604396,1.8878021978022,0.838351648351648,4.35505494505495,3.01373626373626,3.39274725274725,3.64131868131868,5.41428571428571
2010-05-30,1796742.28571429,-19.9052747252747,1.88362637362637,0.84021978021978,4.34065934065934,3.03483516483516,3.37296703296703,3.64582417582418,5.41142857142857
2010-05-31,1796700.42857143,-20.2501098901099,1.87945054945055,0.842087912087912,4.32626373626374,3.05593406593407,3.35318681318681,3.65032967032967,5.40857142857143
2010-06-01,1796658.57142857,-20.5949450549451,1.87527472527473,0.843956043956044,4.31186813186813,3.07703296703297,3.33340659340659,3.65483516483516,5.40571428571429
2010-06-02,1796616.71428571,-20.9397802197802,1.8710989010989,0.845824175824176,4.29747252747253,3.09813186813187,3.31362637362637,3.65934065934066,5.40285714285714
2010-06-03,1796574.85714286,-21.2846153846154,1.86692307692308,0.847692307692308,4.28307692307692,3.11923076923077,3.29384615384615,3.66384615384615,5.4
2010-06-04,1796533,-21.6294505494506,1.86274725274725,0.84956043956044,4.26868131868132,3.14032967032967,3.27406593406593,3.66835164835165,5.39714285714286
2010-06-05,1797166.57142857,-21.9742857142857,1.85857142857143,0.851428571428571,4.25428571428571,3.16142857142857,3.25428571428571,3.67285714285714,5.39428571428571
2010-06-06,1797800.14285714,-22.3191208791209,1.8543956043956,0.853296703296703,4.23989010989011,3.18252747252747,3.23450549450549,3.67736263736264,5.39142857142857
2010-06-07,1798433.71428571,-22.663956043956,1.85021978021978,0.855164835164835,4.22549450549451,3.20362637362637,3.21472527472528,3.68186813186813,5.38857142857143
2010-06-08,1799067.28571429,-23.0087912087912,1.84604395604396,0.857032967032967,4.2110989010989,3.22472527472527,3.19494505494506,3.68637362637363,5.38571428571429
2010-06-09,1799700.85714286,-23.3536263736264,1.84186813186813,0.858901098901099,4.1967032967033,3.24582417582418,3.17516483516484,3.69087912087912,5.38285714285714
2010-06-10,1800334.42857143,-23.6984615384615,1.83769230769231,0.860769230769231,4.18230769230769,3.26692307692308,3.15538461538462,3.69538461538462,5.38
2010-06-11,1800968,-24.0432967032967,1.83351648351648,0.862637362637363,4.16791208791209,3.28802197802198,3.1356043956044,3.69989010989011,5.37714285714286
2010-06-12,1801350.71428571,-24.3881318681319,1.82934065934066,0.864505494505495,4.15351648351648,3.30912087912088,3.11582417582418,3.7043956043956,5.37428571428571
2010-06-13,1801733.42857143,-24.732967032967,1.82516483516484,0.866373626373626,4.13912087912088,3.33021978021978,3.09604395604396,3.7089010989011,5.37142857142857
2010-06-14,1802116.14285714,-25.0778021978022,1.82098901098901,0.868241758241758,4.12472527472528,3.35131868131868,3.07626373626374,3.71340659340659,5.36857142857143
2010-06-15,1802498.85714286,-25.4226373626374,1.81681318681319,0.87010989010989,4.11032967032967,3.37241758241758,3.05648351648352,3.71791208791209,5.36571428571429
2010-06-16,1802881.57142857,-25.7674725274725,1.81263736263736,0.871978021978022,4.09593406593407,3.39351648351648,3.0367032967033,3.72241758241758,5.36285714285714
2010-06-17,1803264.28571429,-26.1123076923077,1.80846153846154,0.873846153846154,4.08153846153846,3.41461538461538,3.01692307692308,3.72692307692308,5.36
2010-06-18,1803647,-26.4571428571429,1.80428571428571,0.875714285714286,4.06714285714286,3.43571428571429,2.99714285714286,3.73142857142857,5.35714285714286
2010-06-19,1804157.42857143,-26.801978021978,1.80010989010989,0.877582417582418,4.05274725274725,3.45681318681319,2.97736263736264,3.73593406593407,5.35428571428571
2010-06-20,1804667.85714286,-27.1468131868132,1.79593406593407,0.879450549450549,4.03835164835165,3.47791208791209,2.95758241758242,3.74043956043956,5.35142857142857
2010-06-21,1805178.28571429,-27.4916483516484,1.79175824175824,0.881318681318681,4.02395604395604,3.49901098901099,2.9378021978022,3.74494505494506,5.34857142857143
2010-06-22,1805688.71428571,-27.8364835164835,1.78758241758242,0.883186813186813,4.00956043956044,3.52010989010989,2.91802197802198,3.74945054945055,5.34571428571429
2010-06-23,1806199.14285714,-28.1813186813187,1.78340659340659,0.885054945054945,3.99516483516484,3.54120879120879,2.89824175824176,3.75395604395604,5.34285714285714
2010-06-24,1806709.57142857,-28.5261538461538,1.77923076923077,0.886923076923077,3.98076923076923,3.56230769230769,2.87846153846154,3.75846153846154,5.34
2010-06-25,1807220,-28.870989010989,1.77505494505495,0.888791208791209,3.96637362637363,3.58340659340659,2.85868131868132,3.76296703296703,5.33714285714286
2010-06-26,1807259.71428571,-29.2158241758242,1.77087912087912,0.890659340659341,3.95197802197802,3.60450549450549,2.8389010989011,3.76747252747253,5.33428571428571
2010-06-27,1807299.42857143,-29.5606593406593,1.7667032967033,0.892527472527473,3.93758241758242,3.6256043956044,2.81912087912088,3.77197802197802,5.33142857142857
2010-06-28,1807339.14285714,-29.9054945054945,1.76252747252747,0.894395604395604,3.92318681318681,3.6467032967033,2.79934065934066,3.77648351648352,5.32857142857143
2010-06-29,1807378.85714286,-30.2503296703297,1.75835164835165,0.896263736263736,3.90879120879121,3.6678021978022,2.77956043956044,3.78098901098901,5.32571428571429
2010-06-30,1807418.57142857,-30.5951648351648,1.75417582417582,0.898131868131868,3.8943956043956,3.6889010989011,2.75978021978022,3.78549450549451,5.32285714285714
2010-07-01,1807458.28571429,-30.94,1.75,0.9,3.88,3.71,2.74,3.79,5.32
2010-07-02,1807498,-30.4267391304348,1.75065217391304,0.897065217391304,3.90586956521739,3.69010869565217,2.7325,3.79119565217391,5.31826086956522
2010-07-03,1807953.14285714,-29.9134782608696,1.75130434782609,0.894130434782609,3.93173913043478,3.67021739130435,2.725,3.79239130434783,5.31652173913043
2010-07-04,1808408.28571429,-29.4002173913043,1.75195652173913,0.891195652173913,3.95760869565217,3.65032608695652,2.7175,3.79358695652174,5.31478260869565
2010-07-05,1808863.42857143,-28.8869565217391,1.75260869565217,0.888260869565217,3.98347826086956,3.6304347826087,2.71,3.79478260869565,5.31304347826087
2010-07-06,1809318.57142857,-28.3736956521739,1.75326086956522,0.885326086956522,4.00934782608696,3.61054347826087,2.7025,3.79597826086957,5.31130434782609
2010-07-07,1809773.71428571,-27.8604347826087,1.75391304347826,0.882391304347826,4.03521739130435,3.59065217391304,2.695,3.79717391304348,5.30956521739131
2010-07-08,1810228.85714286,-27.3471739130435,1.7545652173913,0.87945652173913,4.06108695652174,3.57076086956522,2.6875,3.79836956521739,5.30782608695652
2010-07-09,1810684,-26.8339130434783,1.75521739130435,0.876521739130435,4.08695652173913,3.55086956521739,2.68,3.7995652173913,5.30608695652174
2010-07-10,1811416.71428571,-26.320652173913,1.75586956521739,0.873586956521739,4.11282608695652,3.53097826086957,2.6725,3.80076086956522,5.30434782608696
2010-07-11,1812149.42857143,-25.8073913043478,1.75652173913043,0.870652173913044,4.13869565217391,3.51108695652174,2.665,3.80195652173913,5.30260869565217
2010-07-12,1812882.14285714,-25.2941304347826,1.75717391304348,0.867717391304348,4.1645652173913,3.49119565217391,2.6575,3.80315217391304,5.30086956521739
2010-07-13,1813614.85714286,-24.7808695652174,1.75782608695652,0.864782608695652,4.1904347826087,3.47130434782609,2.65,3.80434782608696,5.29913043478261
2010-07-14,1814347.57142857,-24.2676086956522,1.75847826086957,0.861847826086957,4.21630434782609,3.45141304347826,2.6425,3.80554347826087,5.29739130434783
2010-07-15,1815080.28571429,-23.754347826087,1.75913043478261,0.858913043478261,4.24217391304348,3.43152173913043,2.635,3.80673913043478,5.29565217391304
2010-07-16,1815813,-23.2410869565217,1.75978260869565,0.855978260869565,4.26804347826087,3.41163043478261,2.6275,3.8079347826087,5.29391304347826
2010-07-17,1817098.14285714,-22.7278260869565,1.7604347826087,0.85304347826087,4.29391304347826,3.39173913043478,2.62,3.80913043478261,5.29217391304348
2010-07-18,1818383.28571429,-22.2145652173913,1.76108695652174,0.850108695652174,4.31978260869565,3.37184782608696,2.6125,3.81032608695652,5.2904347826087
2010-07-19,1819668.42857143,-21.7013043478261,1.76173913043478,0.847173913043478,4.34565217391304,3.35195652173913,2.605,3.81152173913044,5.28869565217391
2010-07-20,1820953.57142857,-21.1880434782609,1.76239130434783,0.844239130434783,4.37152173913043,3.3320652173913,2.5975,3.81271739130435,5.28695652173913
2010-07-21,1822238.71428571,-20.6747826086957,1.76304347826087,0.841304347826087,4.39739130434783,3.31217391304348,2.59,3.81391304347826,5.28521739130435
2010-07-22,1823523.85714286,-20.1615217391304,1.76369565217391,0.838369565217391,4.42326086956522,3.29228260869565,2.5825,3.81510869565217,5.28347826086957
2010-07-23,1824809,-19.6482608695652,1.76434782608696,0.835434782608696,4.44913043478261,3.27239130434783,2.575,3.81630434782609,5.28173913043478
2010-07-24,1825680.71428571,-19.135,1.765,0.8325,4.475,3.2525,2.5675,3.8175,5.28
2010-07-25,1826552.42857143,-18.6217391304348,1.76565217391304,0.829565217391304,4.50086956521739,3.23260869565217,2.56,3.81869565217391,5.27826086956522
2010-07-26,1827424.14285714,-18.1084782608696,1.76630434782609,0.826630434782609,4.52673913043478,3.21271739130435,2.5525,3.81989130434783,5.27652173913043
2010-07-27,1828295.85714286,-17.5952173913044,1.76695652173913,0.823695652173913,4.55260869565217,3.19282608695652,2.545,3.82108695652174,5.27478260869565
2010-07-28,1829167.57142857,-17.0819565217391,1.76760869565217,0.820760869565217,4.57847826086956,3.1729347826087,2.5375,3.82228260869565,5.27304347826087
2010-07-29,1830039.28571429,-16.5686956521739,1.76826086956522,0.817826086956522,4.60434782608696,3.15304347826087,2.53,3.82347826086957,5.27130434782609
2010-07-30,1830911,-16.0554347826087,1.76891304347826,0.814891304347826,4.63021739130435,3.13315217391304,2.5225,3.82467391304348,5.26956521739131
2010-07-31,1830928.57142857,-15.5421739130435,1.7695652173913,0.81195652173913,4.65608695652174,3.11326086956522,2.515,3.82586956521739,5.26782608695652
2010-08-01,1830946.14285714,-15.0289130434783,1.77021739130435,0.809021739130435,4.68195652173913,3.09336956521739,2.5075,3.8270652173913,5.26608695652174
2010-08-02,1830963.71428571,-14.515652173913,1.77086956521739,0.806086956521739,4.70782608695652,3.07347826086957,2.5,3.82826086956522,5.26434782608696
2010-08-03,1830981.28571429,-14.0023913043478,1.77152173913043,0.803152173913043,4.73369565217391,3.05358695652174,2.4925,3.82945652173913,5.26260869565217
2010-08-04,1830998.85714286,-13.4891304347826,1.77217391304348,0.800217391304348,4.7595652173913,3.03369565217391,2.485,3.83065217391304,5.26086956521739
2010-08-05,1831016.42857143,-12.9758695652174,1.77282608695652,0.797282608695652,4.7854347826087,3.01380434782609,2.4775,3.83184782608696,5.25913043478261
2010-08-06,1831034,-12.4626086956522,1.77347826086957,0.794347826086957,4.81130434782609,2.99391304347826,2.47,3.83304347826087,5.25739130434783
2010-08-07,1831796.42857143,-11.949347826087,1.77413043478261,0.791413043478261,4.83717391304348,2.97402173913043,2.4625,3.83423913043478,5.25565217391304
2010-08-08,1832558.85714286,-11.4360869565217,1.77478260869565,0.788478260869565,4.86304347826087,2.95413043478261,2.455,3.8354347826087,5.25391304347826
2010-08-09,1833321.28571429,-10.9228260869565,1.7754347826087,0.78554347826087,4.88891304347826,2.93423913043478,2.4475,3.83663043478261,5.25217391304348
2010-08-10,1834083.71428571,-10.4095652173913,1.77608695652174,0.782608695652174,4.91478260869565,2.91434782608696,2.44,3.83782608695652,5.2504347826087
2010-08-11,1834846.14285714,-9.89630434782609,1.77673913043478,0.779673913043478,4.94065217391304,2.89445652173913,2.4325,3.83902173913043,5.24869565217391
2010-08-12,1835608.57142857,-9.38304347826087,1.77739130434783,0.776739130434783,4.96652173913043,2.8745652173913,2.425,3.84021739130435,5.24695652173913
2010-08-13,1836371,-8.86978260869565,1.77804347826087,0.773804347826087,4.99239130434783,2.85467391304348,2.4175,3.84141304347826,5.24521739130435
2010-08-14,1837645.14285714,-8.35652173913044,1.77869565217391,0.770869565217391,5.01826086956522,2.83478260869565,2.41,3.84260869565217,5.24347826086957
2010-08-15,1838919.28571429,-7.84326086956522,1.77934782608696,0.767934782608696,5.04413043478261,2.81489130434783,2.4025,3.84380434782609,5.24173913043478
2010-08-16,1840193.42857143,-7.33,1.78,0.765,5.07,2.795,2.395,3.845,5.24
2010-08-17,1841467.57142857,-6.81673913043478,1.78065217391304,0.762065217391304,5.09586956521739,2.77510869565217,2.3875,3.84619565217391,5.23826086956522
2010-08-18,1842741.71428571,-6.30347826086957,1.78130434782609,0.759130434782609,5.12173913043478,2.75521739130435,2.38,3.84739130434783,5.23652173913043
2010-08-19,1844015.85714286,-5.79021739130435,1.78195652173913,0.756195652173913,5.14760869565217,2.73532608695652,2.3725,3.84858695652174,5.23478260869565
2010-08-20,1845290,-5.27695652173913,1.78260869565217,0.753260869565217,5.17347826086957,2.7154347826087,2.365,3.84978260869565,5.23304347826087
2010-08-21,1845866.57142857,-4.76369565217392,1.78326086956522,0.750326086956522,5.19934782608696,2.69554347826087,2.3575,3.85097826086957,5.23130434782609
2010-08-22,1846443.14285714,-4.2504347826087,1.78391304347826,0.747391304347826,5.22521739130435,2.67565217391304,2.35,3.85217391304348,5.2295652173913
2010-08-23,1847019.71428571,-3.73717391304348,1.7845652173913,0.74445652173913,5.25108695652174,2.65576086956522,2.3425,3.85336956521739,5.22782608695652
2010-08-24,1847596.28571429,-3.22391304347826,1.78521739130435,0.741521739130435,5.27695652173913,2.63586956521739,2.335,3.8545652173913,5.22608695652174
2010-08-25,1848172.85714286,-2.71065217391305,1.78586956521739,0.738586956521739,5.30282608695652,2.61597826086957,2.3275,3.85576086956522,5.22434782608696
2010-08-26,1848749.42857143,-2.19739130434782,1.78652173913043,0.735652173913043,5.32869565217391,2.59608695652174,2.32,3.85695652173913,5.22260869565217
2010-08-27,1849326,-1.68413043478261,1.78717391304348,0.732717391304348,5.3545652173913,2.57619565217391,2.3125,3.85815217391304,5.22086956521739
2010-08-28,1849365.85714286,-1.17086956521739,1.78782608695652,0.729782608695652,5.3804347826087,2.55630434782609,2.305,3.85934782608696,5.21913043478261
2010-08-29,1849405.71428571,-0.657608695652179,1.78847826086957,0.726847826086957,5.40630434782609,2.53641304347826,2.2975,3.86054347826087,5.21739130434783
2010-08-30,1849445.57142857,-0.144347826086957,1.78913043478261,0.723913043478261,5.43217391304348,2.51652173913043,2.29,3.86173913043478,5.21565217391304
2010-08-31,1849485.42857143,0.368913043478255,1.78978260869565,0.720978260869565,5.45804347826087,2.49663043478261,2.2825,3.8629347826087,5.21391304347826
2010-09-01,1849525.28571429,0.882173913043477,1.7904347826087,0.71804347826087,5.48391304347826,2.47673913043478,2.275,3.86413043478261,5.21217391304348
2010-09-02,1849565.14285714,1.39543478260869,1.79108695652174,0.715108695652174,5.50978260869565,2.45684782608696,2.2675,3.86532608695652,5.2104347826087
2010-09-03,1849605,1.90869565217391,1.79173913043478,0.712173913043478,5.53565217391304,2.43695652173913,2.26,3.86652173913043,5.20869565217391
2010-09-04,1849188.14285714,2.42195652173913,1.79239130434783,0.709239130434783,5.56152173913043,2.4170652173913,2.2525,3.86771739130435,5.20695652173913
2010-09-05,1848771.28571429,2.93521739130435,1.79304347826087,0.706304347826087,5.58739130434783,2.39717391304348,2.245,3.86891304347826,5.20521739130435
2010-09-06,1848354.42857143,3.44847826086956,1.79369565217391,0.703369565217391,5.61326086956522,2.37728260869565,2.2375,3.87010869565217,5.20347826086957
2010-09-07,1847937.57142857,3.96173913043478,1.79434782608696,0.700434782608696,5.63913043478261,2.35739130434783,2.23,3.87130434782609,5.20173913043478
2010-09-08,1847520.71428571,4.475,1.795,0.6975,5.665,2.3375,2.2225,3.8725,5.2
2010-09-09,1847103.85714286,4.98826086956522,1.79565217391304,0.694565217391304,5.69086956521739,2.31760869565217,2.215,3.87369565217391,5.19826086956522
2010-09-10,1846687,5.50152173913044,1.79630434782609,0.691630434782609,5.71673913043478,2.29771739130435,2.2075,3.87489130434783,5.19652173913043
2010-09-11,1847100.28571429,6.01478260869565,1.79695652173913,0.688695652173913,5.74260869565217,2.27782608695652,2.2,3.87608695652174,5.19478260869565
2010-09-12,1847513.57142857,6.52804347826087,1.79760869565217,0.685760869565217,5.76847826086957,2.2579347826087,2.1925,3.87728260869565,5.19304347826087
2010-09-13,1847926.85714286,7.04130434782609,1.79826086956522,0.682826086956522,5.79434782608696,2.23804347826087,2.185,3.87847826086957,5.19130434782609
2010-09-14,1848340.14285714,7.5545652173913,1.79891304347826,0.679891304347826,5.82021739130435,2.21815217391304,2.1775,3.87967391304348,5.1895652173913
2010-09-15,1848753.42857143,8.06782608695652,1.7995652173913,0.67695652173913,5.84608695652174,2.19826086956522,2.17,3.88086956521739,5.18782608695652
2010-09-16,1849166.71428571,8.58108695652174,1.80021739130435,0.674021739130435,5.87195652173913,2.17836956521739,2.1625,3.8820652173913,5.18608695652174
2010-09-17,1849580,9.09434782608696,1.80086956521739,0.671086956521739,5.89782608695652,2.15847826086957,2.155,3.88326086956522,5.18434782608696
2010-09-18,1848874.14285714,9.60760869565217,1.80152173913043,0.668152173913043,5.92369565217391,2.13858695652174,2.1475,3.88445652173913,5.18260869565217
2010-09-19,1848168.28571429,10.1208695652174,1.80217391304348,0.665217391304348,5.9495652173913,2.11869565217391,2.14,3.88565217391304,5.18086956521739
2010-09-20,1847462.42857143,10.6341304347826,1.80282608695652,0.662282608695652,5.9754347826087,2.09880434782609,2.1325,3.88684782608696,5.17913043478261
2010-09-21,1846756.57142857,11.1473913043478,1.80347826086957,0.659347826086957,6.00130434782609,2.07891304347826,2.125,3.88804347826087,5.17739130434783
2010-09-22,1846050.71428571,11.660652173913,1.80413043478261,0.656413043478261,6.02717391304348,2.05902173913043,2.1175,3.88923913043478,5.17565217391304
2010-09-23,1845344.85714286,12.1739130434783,1.80478260869565,0.653478260869565,6.05304347826087,2.03913043478261,2.11,3.8904347826087,5.17391304347826
2010-09-24,1844639,12.6871739130435,1.8054347826087,0.65054347826087,6.07891304347826,2.01923913043478,2.1025,3.89163043478261,5.17217391304348
2010-09-25,1844616.14285714,13.2004347826087,1.80608695652174,0.647608695652174,6.10478260869565,1.99934782608696,2.095,3.89282608695652,5.1704347826087
2010-09-26,1844593.28571429,13.7136956521739,1.80673913043478,0.644673913043478,6.13065217391304,1.97945652173913,2.0875,3.89402173913043,5.16869565217391
2010-09-27,1844570.42857143,14.2269565217391,1.80739130434783,0.641739130434783,6.15652173913043,1.9595652173913,2.08,3.89521739130435,5.16695652173913
2010-09-28,1844547.57142857,14.7402173913043,1.80804347826087,0.638804347826087,6.18239130434783,1.93967391304348,2.0725,3.89641304347826,5.16521739130435
2010-09-29,1844524.71428571,15.2534782608696,1.80869565217391,0.635869565217391,6.20826086956522,1.91978260869565,2.065,3.89760869565217,5.16347826086957
2010-09-30,1844501.85714286,15.7667391304348,1.80934782608696,0.632934782608696,6.23413043478261,1.89989130434783,2.0575,3.89880434782609,5.16173913043478
2010-10-01,1844479,16.28,1.81,0.63,6.26,1.88,2.05,3.9,5.16
2010-10-02,1843834.57142857,15.7005434782609,1.80097826086957,0.630434782608696,6.24010869565217,1.86239130434783,2.03532608695652,3.88141304347826,5.155
2010-10-03,1843190.14285714,15.1210869565217,1.79195652173913,0.630869565217391,6.22021739130435,1.84478260869565,2.02065217391304,3.86282608695652,5.15
2010-10-04,1842545.71428571,14.5416304347826,1.7829347826087,0.631304347826087,6.20032608695652,1.82717391304348,2.00597826086956,3.84423913043478,5.145
2010-10-05,1841901.28571429,13.9621739130435,1.77391304347826,0.631739130434783,6.1804347826087,1.8095652173913,1.99130434782609,3.82565217391304,5.14
2010-10-06,1841256.85714286,13.3827173913043,1.76489130434783,0.632173913043478,6.16054347826087,1.79195652173913,1.97663043478261,3.8070652173913,5.135
2010-10-07,1840612.42857143,12.8032608695652,1.75586956521739,0.632608695652174,6.14065217391304,1.77434782608696,1.96195652173913,3.78847826086957,5.13
2010-10-08,1839968,12.2238043478261,1.74684782608696,0.63304347826087,6.12076086956522,1.75673913043478,1.94728260869565,3.76989130434783,5.125
2010-10-09,1839678.85714286,11.644347826087,1.73782608695652,0.633478260869565,6.10086956521739,1.73913043478261,1.93260869565217,3.75130434782609,5.12
2010-10-10,1839389.71428571,11.0648913043478,1.72880434782609,0.633913043478261,6.08097826086957,1.72152173913043,1.9179347826087,3.73271739130435,5.115
2010-10-11,1839100.57142857,10.4854347826087,1.71978260869565,0.634347826086957,6.06108695652174,1.70391304347826,1.90326086956522,3.71413043478261,5.11
2010-10-12,1838811.42857143,9.90597826086957,1.71076086956522,0.634782608695652,6.04119565217391,1.68630434782609,1.88858695652174,3.69554347826087,5.105
2010-10-13,1838522.28571429,9.32652173913043,1.70173913043478,0.635217391304348,6.02130434782609,1.66869565217391,1.87391304347826,3.67695652173913,5.1
2010-10-14,1838233.14285714,8.74706521739131,1.69271739130435,0.635652173913044,6.00141304347826,1.65108695652174,1.85923913043478,3.65836956521739,5.095
2010-10-15,1837944,8.16760869565217,1.68369565217391,0.636086956521739,5.98152173913043,1.63347826086957,1.8445652173913,3.63978260869565,5.09
2010-10-16,1838033.57142857,7.58815217391304,1.67467391304348,0.636521739130435,5.96163043478261,1.61586956521739,1.82989130434783,3.62119565217391,5.085
2010-10-17,1838123.14285714,7.00869565217391,1.66565217391304,0.63695652173913,5.94173913043478,1.59826086956522,1.81521739130435,3.60260869565217,5.08
2010-10-18,1838212.71428571,6.42923913043478,1.65663043478261,0.637391304347826,5.92184782608696,1.58065217391304,1.80054347826087,3.58402173913043,5.075
2010-10-19,1838302.28571429,5.84978260869565,1.64760869565217,0.637826086956522,5.90195652173913,1.56304347826087,1.78586956521739,3.5654347826087,5.07
2010-10-20,1838391.85714286,5.27032608695652,1.63858695652174,0.638260869565217,5.8820652173913,1.5454347826087,1.77119565217391,3.54684782608696,5.065
2010-10-21,1838481.42857143,4.69086956521739,1.6295652173913,0.638695652173913,5.86217391304348,1.52782608695652,1.75652173913043,3.52826086956522,5.06
2010-10-22,1838571,4.11141304347826,1.62054347826087,0.639130434782609,5.84228260869565,1.51021739130435,1.74184782608696,3.50967391304348,5.055
2010-10-23,1837791,3.53195652173913,1.61152173913043,0.639565217391304,5.82239130434783,1.49260869565217,1.72717391304348,3.49108695652174,5.05
2010-10-24,1837011,2.9525,1.6025,0.64,5.8025,1.475,1.7125,3.4725,5.045
2010-10-25,1836231,2.37304347826087,1.59347826086957,0.640434782608696,5.78260869565217,1.45739130434783,1.69782608695652,3.45391304347826,5.04
2010-10-26,1835451,1.79358695652174,1.58445652173913,0.640869565217391,5.76271739130435,1.43978260869565,1.68315217391304,3.43532608695652,5.035
2010-10-27,1834671,1.21413043478261,1.5754347826087,0.641304347826087,5.74282608695652,1.42217391304348,1.66847826086957,3.41673913043478,5.03
2010-10-28,1833891,0.634673913043477,1.56641304347826,0.641739130434783,5.7229347826087,1.4045652173913,1.65380434782609,3.39815217391304,5.025
2010-10-29,1833111,0.0552173913043461,1.55739130434783,0.642173913043478,5.70304347826087,1.38695652173913,1.63913043478261,3.3795652173913,5.02
2010-10-30,1831384.28571429,-0.524239130434783,1.54836956521739,0.642608695652174,5.68315217391304,1.36934782608696,1.62445652173913,3.36097826086957,5.015
2010-10-31,1829657.57142857,-1.10369565217391,1.53934782608696,0.64304347826087,5.66326086956522,1.35173913043478,1.60978260869565,3.34239130434783,5.01
