ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|capacityPercentChange|capacityPercentChange_lower|capacityPercentChange_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|inventoryChange|inventoryChange_lower|inventoryChange_upper|nonOPECProductionChange|nonOPECProductionChange_lower|nonOPECProductionChange_upper|nonoecdConsumptionChange|nonoecdConsumptionChange_lower|nonoecdConsumptionChange_upper|oecdConsumptionChange|oecdConsumptionChange_lower|oecdConsumptionChange_upper|oilRigs|oilRigs_lower|oilRigs_upper|saudiProductionChange|saudiProductionChange_lower|saudiProductionChange_upper|weekly|weekly_lower|weekly_upper|worldConsumptionChange|worldConsumptionChange_lower|worldConsumptionChange_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-06-26|2035051.2092269587|2102204.8517041947|2111984.806568451|2035051.2092269587|2035051.2092269587|72014.99075230822|72014.99075230822|72014.99075230822|26798.5697836457|26798.5697836457|26798.5697836457|71919.88006019185|71919.88006019185|71919.88006019185|19289.70686045687|19289.70686045687|19289.70686045687|164127.19431749402|164127.19431749402|164127.19431749402|-105553.99958675739|-105553.99958675739|-105553.99958675739|-65429.179619403|-65429.179619403|-65429.179619403|-116920.10125897024|-116920.10125897024|-116920.10125897024|107628.0837288048|107628.0837288048|107628.0837288048|95.1106921163969|95.1106921163969|95.1106921163969|41979.60583492107|41979.60583492107|41979.60583492107|0.0|0.0|0.0|2107066.199979267
2020-06-27|2035539.6631531175|2103444.014997283|2113005.342397597|2035539.6631531175|2035539.6631531175|72540.62696270665|72540.62696270665|72540.62696270665|26299.726870170864|26299.726870170864|26299.726870170864|72524.00111065585|72524.00111065585|72524.00111065585|19258.653361804412|19258.653361804412|19258.653361804412|164160.13503549574|164160.13503549574|164160.13503549574|-104594.976511237|-104594.976511237|-104594.976511237|-63935.79465942995|-63935.79465942995|-63935.79465942995|-117517.26615060699|-117517.26615060699|-117517.26615060699|107725.09704296959|107725.09704296959|107725.09704296959|16.625852050766078|16.625852050766078|16.625852050766078|41128.42612148914|41128.42612148914|41128.42612148914|0.0|0.0|0.0|2108080.290115824
2020-06-28|2036028.1170792761|2104079.383188193|2113814.4460045286|2036028.1170792761|2036028.1170792761|72987.52982767673|72987.52982767673|72987.52982767673|26280.375943805975|26280.375943805975|26280.375943805975|72986.13692941057|72986.13692941057|72986.13692941057|19227.778374791615|19227.778374791615|19227.778374791615|164193.9009615409|164193.9009615409|164193.9009615409|-103635.54334474841|-103635.54334474841|-103635.54334474841|-63763.62530559029|-63763.62530559029|-63763.62530559029|-118115.57700862718|-118115.57700862718|-118115.57700862718|107825.80778650621|107825.80778650621|107825.80778650621|1.392898266160125|1.392898266160125|1.392898266160125|40973.01952173175|40973.01952173175|40973.01952173175|0.0|0.0|0.0|2109015.646906953
2020-06-29|2036516.571005435|2105257.932537243|2114888.0904927766|2036516.571005435|2036516.571005435|73489.4968163323|73489.4968163323|73489.4968163323|26158.675013472977|26158.675013472977|26158.675013472977|73508.92836309095|73508.92836309095|73508.92836309095|19196.407102960922|19196.407102960922|19196.407102960922|164215.08172767737|164215.08172767737|164215.08172767737|-102671.33107972701|-102671.33107972701|-102671.33107972701|-63347.86556422953|-63347.86556422953|-63347.86556422953|-118711.99248240262|-118711.99248240262|-118711.99248240262|107955.37590776499|107955.37590776499|107955.37590776499|-19.431546758641677|-19.431546758641677|-19.431546758641677|40714.57773757386|40714.57773757386|40714.57773757386|0.0|0.0|0.0|2110006.067821767
2020-06-30|2037005.0249315938|2106507.8649037057|2116076.0995342964|2037005.0249315938|2037005.0249315938|74013.68830222727|74013.68830222727|74013.68830222727|26138.84039632438|26138.84039632438|26138.84039632438|73991.11488788809|73991.11488788809|73991.11488788809|19165.45161563718|19165.45161563718|19165.45161563718|164229.3830046362|164229.3830046362|164229.3830046362|-101721.49710726441|-101721.49710726441|-101721.49710726441|-63177.07908245921|-63177.07908245921|-63177.07908245921|-119298.74137399705|-119298.74137399705|-119298.74137399705|108091.97813501394|108091.97813501394|108091.97813501394|22.573414339190123|22.573414339190123|22.573414339190123|40562.77929999705|40562.77929999705|40562.77929999705|0.0|0.0|0.0|2111018.713233821
2020-07-01|2037493.4788577526|2107085.084491093|2116696.3970061014|2037493.4788577529|2037493.4788577529|74468.636076462|74468.636076462|74468.636076462|26089.73351606726|26089.73351606726|26089.73351606726|74547.49576794586|74547.49576794586|74547.49576794586|19134.732646478293|19134.732646478293|19134.732646478293|164245.7651210369|164245.7651210369|164245.7651210369|-100790.12859910495|-100790.12859910495|-100790.12859910495|-63001.29513859032|-63001.29513859032|-63001.29513859032|-119874.42117333839|-119874.42117333839|-119874.42117333839|108198.09113904616|108198.09113904616|108198.09113904616|-78.85969148385013|-78.85969148385013|-78.85969148385013|40545.01825635089|40545.01825635089|40545.01825635089|0.0|0.0|0.0|2111962.114934215
2020-07-02|2037981.9327839117|2108141.9672067375|2117648.967660807|2037981.9327839117|2037981.9327839117|74953.02158597756|74953.02158597756|74953.02158597756|26057.81420251755|26057.81420251755|26057.81420251755|74990.43320450775|74990.43320450775|74990.43320450775|19103.850729219615|19103.850729219615|19103.850729219615|164288.6276258426|164288.6276258426|164288.6276258426|-99853.8183474454|-99853.8183474454|-99853.8183474454|-62721.78190807751|-62721.78190807751|-62721.78190807751|-120448.79023621851|-120448.79023621851|-120448.79023621851|108283.44305882887|108283.44305882887|108283.44305882887|-37.411618530176106|-37.411618530176106|-37.411618530176106|40281.088079840556|40281.088079840556|40281.088079840556|0.0|0.0|0.0|2112934.954369889
2020-07-03|2038470.3873470116|2107766.5084967376|2117565.4774515396|2038470.3873470116|2038470.3873470116|74504.63897998133|74504.63897998133|74504.63897998133|26044.894895988702|26044.894895988702|26044.894895988702|74409.52828786502|74409.52828786502|74409.52828786502|19050.100588386988|19050.100588386988|19050.100588386988|164828.44589782305|164828.44589782305|164828.44589782305|-99471.1515993252|-99471.1515993252|-99471.1515993252|-62878.43100872324|-62878.43100872324|-62878.43100872324|-120605.40418751701|-120605.40418751701|-120605.40418751701|107117.11460548805|107117.11460548805|107117.11460548805|95.11069211630651|95.11069211630651|95.11069211630651|40323.95909574368|40323.95909574368|40323.95909574368|0.0|0.0|0.0|2112975.026326993
2020-07-04|2038958.8419101115|2108337.9640466585|2117986.851697686|2038958.8419101115|2038958.8419101115|74147.02494033975|74147.02494033975|74147.02494033975|25546.051982764082|25546.051982764082|25546.051982764082|74130.39908828902|74130.39908828902|74130.39908828902|18993.833909666584|18993.833909666584|18993.833909666584|165263.8526668233|165263.8526668233|165263.8526668233|-99060.54562101573|-99060.54562101573|-99060.54562101573|-61385.046049846846|-61385.046049846846|-61385.046049846846|-120764.13729794371|-120764.13729794371|-120764.13729794371|106063.61011923177|106063.61011923177|106063.61011923177|16.625852050675594|16.625852050675594|16.625852050675594|39472.779378609586|39472.779378609586|39472.779378609586|0.0|0.0|0.0|2113105.866850451
2020-07-05|2039447.2964732111|2108253.6867034095|2118057.387713843|2039447.2964732111|2039447.2964732111|73710.67755526978|73710.67755526978|73710.67755526978|25526.701056649654|25526.701056649654|25526.701056649654|73709.28465700368|73709.28465700368|73709.28465700368|18937.745742585845|18937.745742585845|18937.745742585845|165700.08464386716|165700.08464386716|165700.08464386716|-98649.5295517381|-98649.5295517381|-98649.5295517381|-61212.876697105006|-61212.876697105006|-61212.876697105006|-120924.01637475388|-120924.01637475388|-120924.01637475388|105013.80306234722|105013.80306234722|105013.80306234722|1.3928982661499618|1.3928982661499618|1.3928982661499618|39317.3727751508|39317.3727751508|39317.3727751508|0.0|0.0|0.0|2113157.9740284807
2020-07-06|2039935.751036311|2108208.3161125463|2118220.4546049424|2039935.751036311|2039935.751036311|73329.39429388547|73329.39429388547|73329.39429388547|25405.00012656626|25405.00012656626|25405.00012656626|73348.82584064422|73348.82584064422|73348.82584064422|18881.161290687214|18881.161290687214|18881.161290687214|166123.73146100235|166123.73146100235|166123.73146100235|-98233.7343839277|-98233.7343839277|-98233.7343839277|-60797.11695683915|-60797.11695683915|-60797.11695683915|-121082.00006731933|-121082.00006731933|-121082.00006731933|103992.85338318482|103992.85338318482|103992.85338318482|-19.4315467587881|-19.4315467587881|-19.4315467587881|39058.93098728981|39058.93098728981|39058.93098728981|0.0|0.0|0.0|2113265.1453301967
2020-07-07|2040424.205599411|2108655.739458179|2118391.8386369213|2040424.205599411|2040424.205599411|72970.33552974062|72970.33552974062|72970.33552974062|25385.165509667746|25385.165509667746|25385.165509667746|72947.7621154015|72947.7621154015|72947.7621154015|18824.992623295515|18824.992623295515|18824.992623295515|166540.49878895964|166540.49878895964|166540.49878895964|-97832.31750867605|-97832.31750867605|-97832.31750867605|-60626.330476165254|-60626.330476165254|-60626.330476165254|-121230.31717770375|-121230.31717770375|-121230.31717770375|102978.93781001287|102978.93781001287|102978.93781001287|22.5734143391036|22.5734143391036|22.5734143391036|38907.13254601077|38907.13254601077|38907.13254601077|0.0|0.0|0.0|2113394.5411291514
2020-07-08|2040912.6601625108|2108746.855452718|2118370.0808848008|2040912.6601625108|2040912.6601625108|72542.0330539352|72542.0330539352|72542.0330539352|25336.05862966104|25336.05862966104|25336.05862966104|72620.892745419|72620.892745419|72620.892745419|18769.060474068694|18769.060474068694|18769.060474068694|166959.34695635905|166959.34695635905|166959.34695635905|-97449.36609772759|-97449.36609772759|-97449.36609772759|-60450.5465333939|-60450.5465333939|-60450.5465333939|-121367.56519583514|-121367.56519583514|-121367.56519583514|101934.53301362386|101934.53301362386|101934.53301362386|-78.85969148383433|-78.85969148383433|-78.85969148383433|38889.37149866296|38889.37149866296|38889.37149866296|0.0|0.0|0.0|2113454.693216446
2020-07-09|2041401.1147256107|2108946.638851041|2118425.7505083503|2041401.1147256107|2041401.1147256107|72143.16831341072|72143.16831341072|72143.16831341072|25304.139316361583|25304.139316361583|25304.139316361583|72180.5799319406|72180.5799319406|72180.5799319406|18712.96537674207|18712.96537674207|18712.96537674207|167404.6755121634|167404.6755121634|167404.6755121634|-97061.47294327898|-97061.47294327898|-97061.47294327898|-60171.03330397814|-60171.03330397814|-60171.03330397814|-121503.50247750524|-121503.50247750524|-121503.50247750524|100869.36713298538|100869.36713298538|100869.36713298538|-37.41161852992972|-37.41161852992972|-37.41161852992972|38625.4413184506|38625.4413184506|38625.4413184506|0.0|0.0|0.0|2113544.2830390213
2020-07-10|2041889.5692887106|2108408.669438438|2118366.3518140074|2041889.5692887106|2041889.5692887106|71694.78570741466|71694.78570741466|71694.78570741466|25291.220009832447|25291.220009832447|25291.220009832447|71599.67501529811|71599.67501529811|71599.67501529811|18659.21523590944|18659.21523590944|18659.21523590944|167944.49378414388|167944.49378414388|167944.49378414388|-96678.80619515874|-96678.80619515874|-96678.80619515874|-60327.68240462285|-60327.68240462285|-60327.68240462285|-121660.11642880375|-121660.11642880375|-121660.11642880375|99703.03867964464|99703.03867964464|99703.03867964464|95.11069211654974|95.11069211654974|95.11069211654974|38668.31233435306|38668.31233435306|38668.31233435306|0.0|0.0|0.0|2113584.354996125
2020-07-11|2042378.0238518103|2108754.9820606313|2118797.6270217947|2042378.0238518103|2042378.0238518103|71337.17166777285|71337.17166777285|71337.17166777285|24792.377096607517|24792.377096607517|24792.377096607517|71320.54581572219|71320.54581572219|71320.54581572219|18602.94855718904|18602.94855718904|18602.94855718904|168379.900553144|168379.900553144|168379.900553144|-96268.20021684928|-96268.20021684928|-96268.20021684928|-58834.29744574544|-58834.29744574544|-58834.29744574544|-121818.84953923052|-121818.84953923052|-121818.84953923052|98649.53419338839|98649.53419338839|98649.53419338839|16.62585205067693|16.62585205067693|16.62585205067693|37817.13261721851|37817.13261721851|37817.13261721851|0.0|0.0|0.0|2113715.1955195833
2020-07-12|2042866.4784149101|2108861.927109186|2118302.9827819127|2042866.4784149101|2042866.4784149101|70900.82428270316|70900.82428270316|70900.82428270316|24773.026170492958|24773.026170492958|24773.026170492958|70899.431384437|70899.431384437|70899.431384437|18546.860390108297|18546.860390108297|18546.860390108297|168816.13253018784|168816.13253018784|168816.13253018784|-95857.18414757164|-95857.18414757164|-95857.18414757164|-58662.12809300296|-58662.12809300296|-58662.12809300296|-121978.72861604068|-121978.72861604068|-121978.72861604068|97599.72713650395|97599.72713650395|97599.72713650395|1.3928982661370646|1.3928982661370646|1.3928982661370646|37661.72601375926|37661.72601375926|37661.72601375926|0.0|0.0|0.0|2113767.3026976134
2020-07-13|2043354.93297801|2109142.486664003|2118771.2074865457|2043354.93297801|2043354.93297801|70519.54102131861|70519.54102131861|70519.54102131861|24651.325240410042|24651.325240410042|24651.325240410042|70538.9725680773|70538.9725680773|70538.9725680773|18490.275938209666|18490.275938209666|18490.275938209666|169239.77934732308|169239.77934732308|169239.77934732308|-95441.38897976128|-95441.38897976128|-95441.38897976128|-58246.36835273916|-58246.36835273916|-58246.36835273916|-122136.71230860615|-122136.71230860615|-122136.71230860615|96578.77745734139|96578.77745734139|96578.77745734139|-19.43154675872939|-19.43154675872939|-19.43154675872939|37403.28422589968|37403.28422589968|37403.28422589968|0.0|0.0|0.0|2113874.4739993284
2020-07-14|2043843.38754111|2109034.6852401807|2118875.829179527|2043843.38754111|2043843.38754111|70160.48225717379|70160.48225717379|70160.48225717379|24631.490623511214|24631.490623511214|24631.490623511214|70137.90884283479|70137.90884283479|70137.90884283479|18434.10727081797|18434.10727081797|18434.10727081797|169656.54667528035|169656.54667528035|169656.54667528035|-95039.97210450961|-95039.97210450961|-95039.97210450961|-58075.581872064206|-58075.581872064206|-58075.581872064206|-122285.02941899057|-122285.02941899057|-122285.02941899057|95564.86188416953|95564.86188416953|95564.86188416953|22.573414339017077|22.573414339017077|22.573414339017077|37251.485784620076|37251.485784620076|37251.485784620076|0.0|0.0|0.0|2114003.8697982836
2020-07-15|2044331.8421042098|2109229.9516265653|2119016.3269071206|2044331.8421042098|2044331.8421042098|69732.17978136822|69732.17978136822|69732.17978136822|24582.38374350487|24582.38374350487|24582.38374350487|69811.03947285202|69811.03947285202|69811.03947285202|18378.175121591146|18378.175121591146|18378.175121591146|170075.3948426798|170075.3948426798|170075.3948426798|-94657.02069356118|-94657.02069356118|-94657.02069356118|-57899.79792929392|-57899.79792929392|-57899.79792929392|-122422.27743712188|-122422.27743712188|-122422.27743712188|94520.45708778039|94520.45708778039|94520.45708778039|-78.85969148381851|-78.85969148381851|-78.85969148381851|37233.724737272816|37233.724737272816|37233.724737272816|0.0|0.0|0.0|2114064.021885578
2020-07-16|2044820.2966673097|2109297.660555337|2118798.542700353|2044820.2966673097|2044820.2966673097|69333.3150408438|69333.3150408438|69333.3150408438|24550.464430205615|24550.464430205615|24550.464430205615|69370.72665937351|69370.72665937351|69370.72665937351|18322.080024264527|18322.080024264527|18322.080024264527|170520.7233984842|170520.7233984842|170520.7233984842|-94269.12753911257|-94269.12753911257|-94269.12753911257|-57620.284699878765|-57620.284699878765|-57620.284699878765|-122558.21471879206|-122558.21471879206|-122558.21471879206|93455.29120714193|93455.29120714193|93455.29120714193|-37.411618529683324|-37.411618529683324|-37.411618529683324|36969.794557060624|36969.794557060624|36969.794557060624|0.0|0.0|0.0|2114153.6117081535
2020-07-17|2045308.7512304094|2109737.1460842076|2119002.950920105|2045308.7512304094|2045308.7512304094|68884.93243484768|68884.93243484768|68884.93243484768|24537.5451236765|24537.5451236765|24537.5451236765|68789.82174273142|68789.82174273142|68789.82174273142|18268.329883431896|18268.329883431896|18268.329883431896|171060.54167046447|171060.54167046447|171060.54167046447|-93886.46079099232|-93886.46079099232|-93886.46079099232|-57776.93380052322|-57776.93380052322|-57776.93380052322|-122714.82867009053|-122714.82867009053|-122714.82867009053|92288.96275380136|92288.96275380136|92288.96275380136|95.11069211624765|95.11069211624765|95.11069211624765|37012.6655729633|37012.6655729633|37012.6655729633|0.0|0.0|0.0|2114193.683665257
2020-07-18|2045797.2057935093|2109220.0591538846|2119211.4419239075|2045797.2057935093|2045797.2057935093|68527.31839520606|68527.31839520606|68527.31839520606|24038.7022104518|24038.7022104518|24038.7022104518|68510.6925431551|68510.6925431551|68510.6925431551|18212.063204711492|18212.063204711492|18212.063204711492|171495.94843946485|171495.94843946485|171495.94843946485|-93475.8548126829|-93475.8548126829|-93475.8548126829|-56283.548841646996|-56283.548841646996|-56283.548841646996|-122873.56178051727|-122873.56178051727|-122873.56178051727|91235.45826754489|91235.45826754489|91235.45826754489|16.62585205096966|16.62585205096966|16.62585205096966|36161.485855829196|36161.485855829196|36161.485855829196|0.0|0.0|0.0|2114324.5241887155
2020-07-19|2045592.4482432704|2108505.051221861|2118495.413647783|2045592.4482432704|2045592.4482432704|68137.88468891918|68137.88468891918|68137.88468891918|24019.351284399985|24019.351284399985|24019.351284399985|68136.49179065308|68136.49179065308|68136.49179065308|18155.975039291334|18155.975039291334|18155.975039291334|171950.3685568854|171950.3685568854|171950.3685568854|-93064.83880297608|-93064.83880297608|-93064.83880297608|-56111.379488691324|-56111.379488691324|-56111.379488691324|-123004.71531134656|-123004.71531134656|-123004.71531134656|90185.65126363153|90185.65126363153|90185.65126363153|1.3928982661269018|1.3928982661269018|1.3928982661269018|36006.07924945882|36006.07924945882|36006.07924945882|0.0|0.0|0.0|2113730.3329321896
2020-07-20|2045387.690693031|2108025.84030759|2118053.7134055216|2045387.690693031|2045387.690693031|67803.51510631804|67803.51510631804|67803.51510631804|23897.650354379635|23897.650354379635|23897.650354379635|67822.9466530768|67822.9466530768|67822.9466530768|18099.390589053273|18099.390589053273|18099.390589053273|172392.2035143973|172392.2035143973|172392.2035143973|-92649.04369473657|-92649.04369473657|-92649.04369473657|-55695.61974821321|-55695.61974821321|-55695.61974821321|-123133.97345793106|-123133.97345793106|-123133.97345793106|89164.70163744029|89164.70163744029|89164.70163744029|-19.43154675876497|-19.43154675876497|-19.43154675876497|35747.63745868711|35747.63745868711|35747.63745868711|0.0|0.0|0.0|2113191.205799349
2020-07-21|2045182.933142792|2107790.2579521453|2117479.4285904607|2045182.933142792|2045182.933142792|67491.37002095615|67491.37002095615|67491.37002095615|23877.815737544137|23877.815737544137|23877.815737544137|67468.79660661721|67468.79660661721|67468.79660661721|18043.221923322162|18043.221923322162|18043.221923322162|172827.1589827313|172827.1589827313|172827.1589827313|-92247.6268790558|-92247.6268790558|-92247.6268790558|-55524.83326732684|-55524.83326732684|-55524.83326732684|-123253.56502233451|-123253.56502233451|-123253.56502233451|88150.78611723942|88150.78611723942|88150.78611723942|22.573414338930554|22.573414338930554|22.573414338930554|35595.83901449736|35595.83901449736|35595.83901449736|0.0|0.0|0.0|2112674.3031637482
2020-07-22|2044978.1755925529|2106980.337415062|2117175.7464340283|2044978.1755925529|2044978.1755925529|67109.98122393382|67109.98122393382|67109.98122393382|23828.708857600206|23828.708857600206|23828.708857600206|67188.84091541762|67188.84091541762|67188.84091541762|17987.28977575592|17987.28977575592|17987.28977575592|173264.19529050752|173264.19529050752|173264.19529050752|-91864.67552767813|-91864.67552767813|-91864.67552767813|-55349.0493243427|-55349.0493243427|-55349.0493243427|-123362.08749448502|-123362.08749448502|-123362.08749448502|87106.38137382145|87106.38137382145|87106.38137382145|-78.85969148383666|-78.85969148383666|-78.85969148383666|35578.077964238386|35578.077964238386|35578.077964238386|0.0|0.0|0.0|2112088.1568164867
2020-07-23|2044773.4180423138|2106676.1249488154|2116565.386513198|2044773.4180423138|2044773.4180423138|66758.03016219228|66758.03016219228|66758.03016219228|23796.789544364503|23796.789544364503|23796.789544364503|66795.44178072218|66795.44178072218|66795.44178072218|17931.194680089877|17931.194680089877|17931.194680089877|173727.71198668866|173727.71198668866|173727.71198668866|-91476.78243280048|-91476.78243280048|-91476.78243280048|-55069.536094716525|-55069.536094716525|-55069.536094716525|-123469.29923017418|-123469.29923017418|-123469.29923017418|86041.21554615401|86041.21554615401|86041.21554615401|-37.41161852985451|-37.41161852985451|-37.41161852985451|35314.147781116284|35314.147781116284|35314.147781116284|0.0|0.0|0.0|2111531.448204506
2020-07-24|2044568.6604920744|2106066.0782539076|2115955.5491563873|2044568.6604920744|2044568.6604920744|66356.56123497928|66356.56123497928|66356.56123497928|23783.87023789892|23783.87023789892|23783.87023789892|66261.45054286296|66261.45054286296|66261.45054286296|17877.444540917822|17877.444540917822|17877.444540917822|174285.71839904567|174285.71839904567|174285.71839904567|-91094.11574425109|-91094.11574425109|-91094.11574425109|-55226.18519514988|-55226.18519514988|-55226.18519514988|-123597.18763549172|-123597.18763549172|-123597.18763549172|84874.88714578457|84874.88714578457|84874.88714578457|95.11069211632406|95.11069211632406|95.11069211632406|35357.018794108626|35357.018794108626|35357.018794108626|0.0|0.0|0.0|2110925.2217270536
2020-07-25|2044363.9029418353|2105778.0345811304|2115348.3917727517|2044363.9029418353|2044363.9029418353|66045.86087412061|66045.86087412061|66045.86087412061|23285.027324737308|23285.027324737308|23285.027324737308|66029.23502206976|66029.23502206976|66029.23502206976|17821.177863858004|17821.177863858004|17821.177863858004|174739.3133084227|174739.3133084227|174739.3133084227|-90683.5098255125|-90683.5098255125|-90683.5098255125|-53732.80023606141|-53732.80023606141|-53732.80023606141|-123727.19519993753|-123727.19519993753|-123727.19519993753|83821.3827124993|83821.3827124993|83821.3827124993|16.625852050879175|16.625852050879175|16.625852050879175|34505.83907406388|34505.83907406388|34505.83907406388|0.0|0.0|0.0|2110409.763815956
2020-07-26|2044159.1453915962|2105226.0906975917|2114774.8083976237|2044159.1453915962|2044159.1453915962|65656.42716783391|65656.42716783391|65656.42716783391|23265.67639868562|23265.67639868562|23265.67639868562|65655.03426956775|65655.03426956775|65655.03426956775|17765.089698437834|17765.089698437834|17765.089698437834|175193.73342584318|175193.73342584318|175193.73342584318|-90272.49381580569|-90272.49381580569|-90272.49381580569|-53560.63088310587|-53560.63088310587|-53560.63088310587|-123858.3487307668|-123858.3487307668|-123858.3487307668|82771.57570858604|82771.57570858604|82771.57570858604|1.3928982661153697|1.3928982661153697|1.3928982661153697|34350.432467693434|34350.432467693434|34350.432467693434|0.0|0.0|0.0|2109815.5725594303
2020-07-27|2043954.3878413572|2103870.5980980643|2114267.264906276|2043954.387841357|2043954.387841357|65322.05758523239|65322.05758523239|65322.05758523239|23143.975468665947|23143.975468665947|23143.975468665947|65341.48913199103|65341.48913199103|65341.48913199103|17708.505248199785|17708.505248199785|17708.505248199785|175635.56838335528|175635.56838335528|175635.56838335528|-89856.6987075662|-89856.6987075662|-89856.6987075662|-53144.87114263035|-53144.87114263035|-53144.87114263035|-123987.60687735134|-123987.60687735134|-123987.60687735134|81750.62608239453|81750.62608239453|81750.62608239453|-19.43154675861197|-19.43154675861197|-19.43154675861197|34091.99067692337|34091.99067692337|34091.99067692337|0.0|0.0|0.0|2109276.4454265893
2020-07-28|2043749.630291118|2103877.64181123|2113684.434757758|2043749.630291118|2043749.630291118|65009.91249987054|65009.91249987054|65009.91249987054|23124.140851830256|23124.140851830256|23124.140851830256|64987.33908553124|64987.33908553124|64987.33908553124|17652.336582468673|17652.336582468673|17652.336582468673|176070.52385168933|176070.52385168933|176070.52385168933|-89455.28189188542|-89455.28189188542|-89455.28189188542|-52974.08466174328|-52974.08466174328|-52974.08466174328|-124107.19844175487|-124107.19844175487|-124107.19844175487|80736.71056219364|80736.71056219364|80736.71056219364|22.57341433927779|22.57341433927779|22.57341433927779|33940.192232732894|33940.192232732894|33940.192232732894|0.0|0.0|0.0|2108759.5427909885
